emplacement,address,fast_charger,slow_charger,Support_car_type,latitude,longitude
완도진아리채 아파트,"전라남도 완도군 완도읍 청해진동로 5 (군내리, 진아리채아파트)",0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.31366377,126.7403046
홍성읍사무소 부설주차장,충청남도 홍성군 홍성읍 오관리 474-7,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.59695427,126.6625968
북평면종합복지회관,강원도 정선군 북평면 북평리 223,1,0,"SM3 Z.E,테슬라",37.44930799,128.6700427
진동복지타운,경상남도 창원시 마산합포구 진동면 진동리 872,1,0,"SM3 Z.E,테슬라",35.11586968,128.4835308
대전 유성구청 부설주차장,대전광역시 유성구 어은동 109,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.36208395,127.3563837
화양강휴게소,강원도 홍천군 두촌면 철정리 978-6,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.79948679,127.9880348
연수대우삼환아파트,인천광역시 연수구 동춘동 925-7,2,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.40588171,126.67876
가납공영주차장,경기도 양주시 광적면 삼일로 20,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.82075793,126.9873447
삼계대동이미지아파트1단지,경상남도 창원시 마산회원구 내서읍 삼계리 290,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.22287279,128.5017503
국립 중앙 박물관,서울특별시 용산구 용산동6가 11-426,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.52329408,126.9790648
뉴캐슬아파트,전라북도 정읍시 수성동 940,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.57869044,126.8582144
대광파인밸리골드아파트,경기도 화성시 남양읍 신남리 1563,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.19789238,126.8179609
도안휴먼시아10단지아파트,대전광역시 유성구 원신흥동 원신흥로 37,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",36.34017868,127.3398344
진스빌,경상남도 창원시 마산회원구 석전동 246-10,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.22977032,128.5768386
동탄8동 행정복지센터,경기도 화성시 장지동 927,1,0,"SM3 Z.E,테슬라",37.162318,127.1053529
거제2차현대홈타운,부산광역시 연제구 거제동 1479,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.19260376,129.0691883
용산전자상가1 공영주차장,서울특별시 용산구 한강로3가 12,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.53208788,126.9647091
반달마을푸르지오,경기도 화성시 반월동 885,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.23292017,127.0674393
어울림하트 아파트,대전광역시 유성구 원신흥동 529,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.33349827,127.3427211
양주금광1차아파트,경기도 양주시 덕계동 646-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.821503,127.0399248
남창원농협 농수산물유통센터,경상남도 창원시 성산구 가음동 47-2,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.20402776,128.70313
고스트타운,제주특별자치도 제주시 애월읍 신엄리 2880-12,5,0,"SM3 Z.E,테슬라",33.4761955,126.3569351
수원농협 하나로마트 봉담점,경기도 화성시 봉담읍 동화리 597-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.21759477,126.9590899
중앙입체 공영주차장,경상남도 창원시 성산구 중앙동 4-8,2,0,"SM3 Z.E,테슬라",35.2290907,128.6767929
연산한양 아파트,부산광역시 연제구 연산동 388-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.19025432,129.1033186
전력연구원,대전광역시 유성구 문지로 105,2,0,"SM3 Z.E,테슬라",36.39297581,127.3944573
가현마을신안아파트,경기도 용인시 기흥구 구갈동 344,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.28401126,127.1122731
안녕동공영주차장,경기도 화성시 안녕동 190-145,1,0,"SM3 Z.E,테슬라",37.20012967,127.0265647
노형2차부영 아파트,제주특별자치도 제주시 노형동 754-4,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.47699924,126.4845958
양주자이7단지아파트,경기도 양주시 삼숭동 689,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.80386192,127.1046877
대산농협,경상남도 창원시 의창구 대산면 가술리 1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.34438308,128.7101052
현대자동차사원아파트,경기도 화성시 남양읍 남양리 1842,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.19808503,126.8239803
한국전자통신연구원,대전광역시 유성구 가정동 161,2,0,"SM3 Z.E,테슬라",36.38304862,127.3665237
동백금호어울림타운하우스,경기도 용인시 기흥구 중동 865,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.27235201,127.1536585
한국전력 연천지사(50kw),경기도 연천군 전곡읍 전곡리 231-13,1,0,"SM3 Z.E,테슬라",38.01549955,127.0712077
도남1차e-편한세상,제주특별자치도 제주시 도남동 800,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.49490205,126.5224007
창원국제사격장 충전소,경상남도 창원시 의창구 퇴촌동 409,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.2530918,128.6855598
화순전남대병원,전라남도 화순군 화순읍 일심리 113,2,0,"SM3 Z.E,테슬라",35.05936049,127.0029636
만세공원,강원도 횡성군 횡성읍 읍상리 545-1,1,0,"SM3 Z.E,테슬라",37.4885951,127.9862105
강서양천지사,서울특별시 양천구 신정동 319-1,1,7,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.51973693,126.8688413
휴먼빌2단지 아파트,경상남도 창원시 의창구 북면 무동리 122-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.32042965,128.5834529
서북병원,서울특별시 은평구 역촌동 산 31-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.60430791,126.9037144
미듬밀레니엄아파트,제주특별자치도 제주시 삼도이동 중앙로12길 34,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.51231725,126.520783
수원동마을 쌍용스윗닷홈 2단지,경기도 용인시 기흥구 상하동 652,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.25585193,127.1411336
영해농협 영덕휴게소,경상북도 영덕군 영해면 성내리 882-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.52899225,129.4028735
자은더샵 아파트,경상남도 창원시 진해구 자은동 774-3,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.1422225,128.7075762
"봉개갤럭시타운 1,2차",제주특별자치도 제주시 봉개동 1965-1,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",33.48955163,126.5927831
국가기술표준원,충청북도 음성군 맹동면 두성리 1038,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.91460598,127.5509345
서울에너지공사 주차장,서울특별시 양천구 목동 900,4,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.53974744,126.8837825
독립기념관 충전소,충청남도 천안시 동남구 목천읍 남화리 230-1,4,0,"SM3 Z.E,테슬라",36.78247808,127.2244077
이마트 동백점,경기도 용인시 기흥구 중동 833,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.27804273,127.1517031
국회의사당,서울특별시 영등포구 여의도동 1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.53105822,126.9153814
서부소방서,제주특별자치도 제주시 한림읍 한림중앙로 150,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.40252344,126.2702783
음성체육관,충청북도 음성군 음성읍 읍내리 420-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.93026087,127.685686
천안전력지사,충청남도 천안시 동남구 구성동 267-1,1,3,"SM3 Z.E,테슬라",36.79182146,127.1664176
광교마을46단지 광교스타클래스,경기도 용인시 수지구 상현동 1108,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.30088067,127.0757149
아라원신 아파트,제주특별자치도 제주시 아라일동 6082-3,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.47185595,126.5448127
우당 아파트,서울특별시 양천구 신월동 506-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.5229951,126.8475775
천안시 농수산물도매시장 관리사업소,충청남도 천안시 서북구 신당동 488-1,2,0,"SM3 Z.E,테슬라",36.86087036,127.1501021
북부길 공영주차장,경상북도 의성군 의성읍 후죽리 370-3,1,0,"SM3 Z.E,테슬라",36.35919368,128.6931637
문래건영아파트,서울특별시 영등포구 문래동3가 93-1,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.51839779,126.8924597
애월119센터,제주특별자치도 제주시 애월읍 일주서로 6513,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.46666494,126.3487618
청도지사(고객),경상북도 청도군 청도읍 고수리 859-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.63998391,128.7483705
래미안이스트팰리스3단지아파트,경기도 용인시 수지구 동천동 932,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.33389251,127.0888825
의왕내손이편한세상4단지,경기도 의왕시 내손동 846,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.38576909,126.9788101
공단119 인근 주차장,전라남도 여수시 중흥동 1695-1,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.83982549,127.6944876
한국전력 전기차충전소 목면사무소,충청남도 청양군 목면 안심리 585-7,1,0,"SM3 Z.E,테슬라",36.41916147,127.0039565
양평한신아파트,서울특별시 영등포구 양평동5가 76,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.54011429,126.8921037
오하임타운하우스,제주특별자치도 제주시 오라이동 3140,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.48439201,126.502158
성동마을LG빌리지3차,경기도 용인시 수지구 성복동 726,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.31818855,127.0728088
가능1동 제4공영주차장,경기도 의정부시 가능동 302-16,1,0,"SM3 Z.E,테슬라",37.75021173,127.0328186
장자마을8단지부영 아파트,충청북도 청주시 상당구 금천동 320,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.62870088,127.5114159
저지리사무소,제주특별자치도 제주시 한경면 저지리 1863-1,2,0,"SM3 Z.E,테슬라",33.33262793,126.2558632
신월코아루아파트,전라남도 여수시 신월동 51,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.72772496,127.71026
대불자유무역지역관리원 주차장,전라남도 영암군 삼호읍 나불리 611-11,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.77001639,126.4597593
개신삼익1차 아파트,충청북도 청주시 서원구 개신동 1-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.62700631,127.466987
부용마을3단지,경기도 의정부시 낙양동 712,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",37.74838388,127.0986409
아르피아주차장,경기도 용인시 수지구 죽전동 1003-43,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.32875444,127.1058275
제주공항,제주특별자치도 제주시 용담2동 1950-5,9,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.504702,126.49376
삼호 아파트,충청북도 청주시 서원구 모충동 모충로104번길 25,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.62795902,127.4759109
영양군 골프연습장 충전소,경상북도 영양군 영양읍 감천리 1,1,0,"SM3 Z.E,테슬라",36.64637675,129.1012058
제주소년원,제주특별자치도 제주시 애월읍 소길리 산194-5,2,0,"SM3 Z.E,테슬라",33.40970833,126.3853728
엄복동동상 주차장,경기도 의정부시 녹양동 174-1,2,0,"SM3 Z.E,테슬라",37.75765238,127.0291446
웅천지웰1-1차아파트,전라남도 여수시 웅천동 1683,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.74799552,127.6723735
기후변화체험센터,경기도 용인시 처인구 남동 282,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.22232501,127.2229036
충북직할(공용),충청북도 청주시 서원구 성화동 829,2,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.6152513,127.4505382
제주전력지사,제주특별자치도 제주시 가령로 68,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.49854104,126.5374217
오창중앙하이츠빌 아파트,충청북도 청주시 청원구 오창읍 오창중앙로 28,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.70862838,127.4259313
한라비발디루트 아파트,경기도 의정부시 의정부동 220-110,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.74417473,127.0489867
소백산국립공원 삼가주차장,경상북도 영주시 풍기읍 삼가리 265,1,0,"SM3 Z.E,테슬라",36.9231726,128.5033895
모현다목적복지회관,경기도 용인시 처인구 모현읍 일산리 554-13,1,0,"SM3 Z.E,테슬라",37.34240351,127.2311084
(고속도로)여주휴게소 강릉방향,경기도 여주시 가남읍 본두리 677-2,2,0,"SM3 Z.E,테슬라",37.23945311,127.5702248
율량제일풍경채,충청북도 청주시 청원구 율량동 율중로 69,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.65886613,127.5103735
제주해녀박물관,제주특별자치도 제주시 구좌읍 하도리 3204-1,3,0,"SM3 Z.E,테슬라",33.52267342,126.8643163
이천지사,경기도 이천시 창전동 144-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.28324905,127.447331
가경벽산아파트,충청북도 청주시 흥덕구 가경동 762,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",36.63212346,127.4332493
용인행정타운 두산위브2단지,경기도 용인시 처인구 삼가동 186-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.24046613,127.1664032
영천소방서,경상북도 영천시 호국로 187,1,0,"SM3 Z.E,테슬라",35.97792144,128.9578866
폴라리스빌5차,제주특별자치도 제주시 월평동 아봉로 262,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.47537495,126.5692568
오학동 행정복지센터,경기도 여주시 현암동 227-5,2,0,"SM3 Z.E,테슬라",37.30503712,127.6382378
수도산체육공원,전라북도 익산시 금강동 535,1,0,"SM3 Z.E,테슬라",35.93404255,126.9755619
삼일원앙아파트,충청북도 청주시 흥덕구 가경동 1514,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.6240917,127.4407952
행복날개 주유소,제주특별자치도 제주시 용문로 12,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.5050515,126.4975598
서면주민자치센터,경상북도 울릉군 서면 남양리 662-6,2,0,"SM3 Z.E,테슬라",37.47294948,130.8368432
형석2차아파트,충청북도 청주시 흥덕구 가경동 가경로 188,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.63243119,127.4363061
화랑설화마을,경상북도 영천시 금호읍 거여로 426-5,1,0,"SM3 Z.E,테슬라",35.92838919,128.9224713
익산지사 02,전라북도 익산시 팔봉동 850,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96170352,127.004618
